transaction_id,count
TXN000097461,1
TXN000097460,1
TXN000097459,1
TXN000097458,1
TXN000097457,1
TXN000097488,1
TXN000097487,1
TXN000097486,1
TXN000097485,1
TXN000097484,1
TXN000097483,1
TXN000097482,1
TXN000097481,1
TXN000097480,1
TXN000097479,1
TXN000097478,1
TXN000097477,1
TXN000097476,1
TXN000097475,1
TXN000097474,1
TXN000097473,1
TXN000097504,1
TXN000097503,1
TXN000097502,1
TXN000097501,1
TXN000097500,1
TXN000097499,1
TXN000097498,1
TXN000097497,1
TXN000097496,1
TXN000097495,1
TXN000097494,1
TXN000097493,1
TXN000097492,1
TXN000097491,1
TXN000097490,1
TXN000097489,1
TXN000097520,1
TXN000097519,1
TXN000097518,1
TXN000097517,1
TXN000097516,1
TXN000097515,1
TXN000097514,1
TXN000097513,1
TXN000097512,1
TXN000097511,1
TXN000097510,1
TXN000097509,1
TXN000097508,1
TXN000097507,1
TXN000097506,1
TXN000097505,1
TXN000097536,1
TXN000097535,1
TXN000097534,1
TXN000097533,1
TXN000097532,1
TXN000097531,1
TXN000097530,1
TXN000097529,1
TXN000097528,1
TXN000097527,1
TXN000097526,1
TXN000097525,1
TXN000097524,1
TXN000097523,1
TXN000097522,1
TXN000097521,1
TXN000097552,1
TXN000097551,1
TXN000097550,1
TXN000097549,1
TXN000097548,1
TXN000097547,1
TXN000097546,1
TXN000097545,1
TXN000097544,1
TXN000097543,1
TXN000097542,1
TXN000097541,1
TXN000097540,1
TXN000097539,1
TXN000097538,1
TXN000097537,1
TXN000097568,1
TXN000097567,1
TXN000097566,1
TXN000097565,1
TXN000097564,1
TXN000097563,1
TXN000097562,1
TXN000097561,1
TXN000097560,1
TXN000097559,1
TXN000097558,1
TXN000097557,1
TXN000097556,1
TXN000097555,1
TXN000097554,1
TXN000097553,1
TXN000097584,1
TXN000097583,1
TXN000097582,1
TXN000097581,1
TXN000097580,1
TXN000097579,1
TXN000097578,1
TXN000097577,1
TXN000097576,1
TXN000097575,1
TXN000097574,1
TXN000097573,1
TXN000097572,1
TXN000097571,1
TXN000097570,1
TXN000097569,1
TXN000097600,1
TXN000097599,1
TXN000097598,1
TXN000097597,1
TXN000097596,1
TXN000097595,1
TXN000097594,1
TXN000097593,1
TXN000097592,1
TXN000097591,1
TXN000097590,1
TXN000097589,1
TXN000097588,1
TXN000097587,1
TXN000097586,1
TXN000097585,1
TXN000097616,1
TXN000097615,1
TXN000097614,1
TXN000097613,1
TXN000097612,1
TXN000097611,1
TXN000097610,1
TXN000097609,1
TXN000097608,1
TXN000097607,1
TXN000097606,1
TXN000097605,1
TXN000097604,1
TXN000097603,1
TXN000097602,1
TXN000097601,1
TXN000097632,1
TXN000097631,1
TXN000097630,1
TXN000097629,1
TXN000097628,1
TXN000097627,1
TXN000097626,1
TXN000097625,1
TXN000097624,1
TXN000097623,1
TXN000097622,1
TXN000097621,1
TXN000097620,1
TXN000097619,1
TXN000097618,1
TXN000097617,1
TXN000097648,1
TXN000097647,1
TXN000097646,1
TXN000097645,1
TXN000097644,1
TXN000097643,1
TXN000097642,1
TXN000097641,1
TXN000097640,1
TXN000097639,1
TXN000097638,1
TXN000097637,1
TXN000097636,1
TXN000097635,1
TXN000097634,1
TXN000097633,1
TXN000097664,1
TXN000097663,1
TXN000097662,1
TXN000097661,1
TXN000097660,1
TXN000097659,1
TXN000097658,1
TXN000097657,1
TXN000097656,1
TXN000097655,1
TXN000097654,1
TXN000097653,1
TXN000097652,1
TXN000097651,1
TXN000097650,1
TXN000097649,1
TXN000097680,1
TXN000097679,1
TXN000097678,1
TXN000097677,1
TXN000097676,1
TXN000097675,1
TXN000097674,1
TXN000097673,1
TXN000097672,1
TXN000097671,1
TXN000097670,1
TXN000097669,1
TXN000097668,1
TXN000097667,1
TXN000097666,1
TXN000097665,1
TXN000097696,1
TXN000097695,1
TXN000097694,1
TXN000097693,1
TXN000097692,1
TXN000097691,1
TXN000097690,1
TXN000097689,1
TXN000097688,1
TXN000097687,1
TXN000097686,1
TXN000097685,1
TXN000097684,1
TXN000097683,1
TXN000097682,1
TXN000097681,1
TXN000097712,1
TXN000097711,1
TXN000097710,1
TXN000097709,1
TXN000097708,1
TXN000097707,1
TXN000097706,1
TXN000097705,1
TXN000097704,1
TXN000097703,1
TXN000097702,1
TXN000097701,1
TXN000097700,1
TXN000097699,1
TXN000097698,1
TXN000097697,1
TXN000097728,1
TXN000097727,1
TXN000097726,1
TXN000097725,1
TXN000097724,1
TXN000097723,1
TXN000097722,1
TXN000097721,1
TXN000097720,1
TXN000097719,1
TXN000097718,1
TXN000097717,1
TXN000097716,1
TXN000097715,1
TXN000097714,1
TXN000097713,1
TXN000097744,1
TXN000097743,1
TXN000097742,1
TXN000097741,1
TXN000097740,1
TXN000097739,1
TXN000097738,1
TXN000097737,1
TXN000097736,1
TXN000097735,1
TXN000097734,1
TXN000097733,1
TXN000097732,1
TXN000097731,1
TXN000097730,1
TXN000097729,1
TXN000097760,1
TXN000097759,1
TXN000097758,1
TXN000097757,1
TXN000097756,1
TXN000097755,1
TXN000097754,1
TXN000097753,1
TXN000097752,1
TXN000097751,1
TXN000097750,1
TXN000097749,1
TXN000097748,1
TXN000097747,1
TXN000097746,1
TXN000097745,1
TXN000097776,1
TXN000097775,1
TXN000097774,1
TXN000097773,1
TXN000097772,1
TXN000097771,1
TXN000097770,1
TXN000097769,1
TXN000097768,1
TXN000097767,1
TXN000097766,1
TXN000097765,1
TXN000097764,1
TXN000097763,1
TXN000097762,1
TXN000097761,1
TXN000097792,1
TXN000097791,1
TXN000097790,1
TXN000097789,1
TXN000097788,1
TXN000097787,1
TXN000097786,1
TXN000097785,1
TXN000097784,1
TXN000097783,1
TXN000097782,1
TXN000097781,1
TXN000097780,1
TXN000097779,1
TXN000097778,1
TXN000097777,1
TXN000097808,1
TXN000097807,1
TXN000097806,1
TXN000097805,1
TXN000097804,1
TXN000097803,1
TXN000097802,1
TXN000097801,1
TXN000097800,1
TXN000097799,1
TXN000097798,1
TXN000097797,1
TXN000097796,1
TXN000097795,1
TXN000097794,1
TXN000097793,1
TXN000097824,1
TXN000097823,1
TXN000097822,1
TXN000097821,1
TXN000097820,1
TXN000097819,1
TXN000097818,1
TXN000097817,1
TXN000097816,1
TXN000097815,1
TXN000097814,1
TXN000097813,1
TXN000097812,1
TXN000097811,1
TXN000097810,1
TXN000097809,1
TXN000097840,1
TXN000097839,1
TXN000097838,1
TXN000097837,1
TXN000097836,1
TXN000097835,1
TXN000097834,1
TXN000097833,1
TXN000097832,1
TXN000097831,1
TXN000097830,1
TXN000097829,1
TXN000097828,1
TXN000097827,1
TXN000097826,1
TXN000097825,1
TXN000097856,1
TXN000097855,1
TXN000097854,1
TXN000097853,1
TXN000097852,1
TXN000097851,1
TXN000097850,1
TXN000097849,1
TXN000097848,1
TXN000097847,1
TXN000097846,1
TXN000097845,1
TXN000097844,1
TXN000097843,1
TXN000097842,1
TXN000097841,1
TXN000097872,1
TXN000097871,1
TXN000097870,1
TXN000097869,1
TXN000097868,1
TXN000097867,1
TXN000097866,1
TXN000097865,1
TXN000097864,1
TXN000097863,1
TXN000097862,1
TXN000097861,1
TXN000097860,1
TXN000097859,1
TXN000097858,1
TXN000097857,1
TXN000097888,1
TXN000097887,1
TXN000097886,1
TXN000097885,1
TXN000097884,1
TXN000097883,1
TXN000097882,1
TXN000097881,1
TXN000097880,1
TXN000097879,1
TXN000097878,1
TXN000097877,1
TXN000097876,1
TXN000097875,1
TXN000097874,1
TXN000097873,1
TXN000097904,1
TXN000097903,1
TXN000097902,1
TXN000097901,1
TXN000097900,1
TXN000097899,1
TXN000097898,1
TXN000097897,1
TXN000097896,1
TXN000097895,1
TXN000097894,1
TXN000097893,1
TXN000097892,1
TXN000097891,1
TXN000097890,1
TXN000097889,1
TXN000097920,1
TXN000097919,1
TXN000097918,1
TXN000097917,1
TXN000097916,1
TXN000097915,1
TXN000097914,1
TXN000097913,1
TXN000097912,1
TXN000097911,1
TXN000097910,1
TXN000097909,1
TXN000097908,1
TXN000097907,1
TXN000097906,1
TXN000097905,1
TXN000097936,1
TXN000097935,1
TXN000097934,1
TXN000097933,1
TXN000097932,1
TXN000097931,1
TXN000097930,1
TXN000097929,1
TXN000097928,1
TXN000097927,1
TXN000097926,1
TXN000097925,1
TXN000097924,1
TXN000097923,1
TXN000097922,1
TXN000097921,1
TXN000097952,1
TXN000097951,1
TXN000097950,1
TXN000097949,1
TXN000097948,1
TXN000097947,1
TXN000097946,1
TXN000097945,1
TXN000097944,1
TXN000097943,1
TXN000097942,1
TXN000097941,1
TXN000097940,1
TXN000097939,1
TXN000097938,1
TXN000097937,1
TXN000097968,1
TXN000097967,1
TXN000097966,1
TXN000097965,1
TXN000097964,1
TXN000097963,1
TXN000097962,1
TXN000097961,1
TXN000097960,1
TXN000097959,1
TXN000097958,1
TXN000097957,1
TXN000097956,1
TXN000097955,1
TXN000097954,1
TXN000097953,1
TXN000097984,1
TXN000097983,1
TXN000097982,1
TXN000097981,1
TXN000097980,1
TXN000097979,1
TXN000097978,1
TXN000097977,1
TXN000097976,1
TXN000097975,1
TXN000097974,1
TXN000097973,1
TXN000097972,1
TXN000097971,1
TXN000097970,1
TXN000097969,1
TXN000098000,1
TXN000097999,1
TXN000097998,1
TXN000097997,1
TXN000097996,1
TXN000097995,1
TXN000097994,1
TXN000097993,1
TXN000097992,1
TXN000097991,1
TXN000097990,1
TXN000097989,1
TXN000097988,1
TXN000097987,1
TXN000097986,1
TXN000097985,1
TXN000098016,1
TXN000098015,1
TXN000098014,1
TXN000098013,1
TXN000098012,1
TXN000098011,1
TXN000098010,1
TXN000098009,1
TXN000098008,1
TXN000098007,1
TXN000098006,1
TXN000098005,1
TXN000098004,1
TXN000098003,1
TXN000098002,1
TXN000098001,1
TXN000098032,1
TXN000098031,1
TXN000098030,1
TXN000098029,1
TXN000098028,1
TXN000098027,1
TXN000098026,1
TXN000098025,1
TXN000098024,1
TXN000098023,1
TXN000098022,1
TXN000098021,1
TXN000098020,1
TXN000098019,1
TXN000098018,1
TXN000098017,1
TXN000098048,1
TXN000098047,1
TXN000098046,1
TXN000098045,1
TXN000098044,1
TXN000098043,1
TXN000098042,1
TXN000098041,1
TXN000098040,1
TXN000098039,1
TXN000098038,1
TXN000098037,1
TXN000098036,1
TXN000098035,1
TXN000098034,1
TXN000098033,1
TXN000098064,1
TXN000098063,1
TXN000098062,1
TXN000098061,1
TXN000098060,1
TXN000098059,1
TXN000098058,1
TXN000098057,1
TXN000098056,1
TXN000098055,1
TXN000098054,1
TXN000098053,1
TXN000098052,1
TXN000098051,1
TXN000098050,1
TXN000098049,1
TXN000098080,1
TXN000098079,1
TXN000098078,1
TXN000098077,1
TXN000098076,1
TXN000098075,1
TXN000098074,1
TXN000098073,1
TXN000098072,1
TXN000098071,1
TXN000098070,1
TXN000098069,1
TXN000098068,1
TXN000098067,1
TXN000098066,1
TXN000098065,1
TXN000098096,1
TXN000098095,1
TXN000098094,1
TXN000098093,1
TXN000098092,1
TXN000098091,1
TXN000098090,1
TXN000098089,1
TXN000098088,1
TXN000098087,1
TXN000098086,1
TXN000098085,1
TXN000098084,1
TXN000098083,1
TXN000098082,1
TXN000098081,1
TXN000098112,1
TXN000098111,1
TXN000098110,1
TXN000098109,1
TXN000098108,1
TXN000098107,1
TXN000098106,1
TXN000098105,1
TXN000098104,1
TXN000098103,1
TXN000098102,1
TXN000098101,1
TXN000098100,1
TXN000098099,1
TXN000098098,1
TXN000098097,1
TXN000098128,1
TXN000098127,1
TXN000098126,1
TXN000098125,1
TXN000098124,1
TXN000098123,1
TXN000098122,1
TXN000098121,1
TXN000098120,1
TXN000098119,1
TXN000098118,1
TXN000098117,1
TXN000098116,1
TXN000098115,1
TXN000098114,1
TXN000098113,1
TXN000098144,1
TXN000098143,1
TXN000098142,1
TXN000098141,1
TXN000098140,1
TXN000098139,1
TXN000098138,1
TXN000098137,1
TXN000098136,1
TXN000098135,1
TXN000098134,1
TXN000098133,1
TXN000098132,1
TXN000098131,1
TXN000098130,1
TXN000098129,1
TXN000098160,1
TXN000098159,1
TXN000098158,1
TXN000098157,1
TXN000098156,1
TXN000098155,1
TXN000098154,1
TXN000098153,1
TXN000098152,1
TXN000098151,1
TXN000098150,1
TXN000098149,1
TXN000098148,1
TXN000098147,1
TXN000098146,1
TXN000098145,1
TXN000098176,1
TXN000098175,1
TXN000098174,1
TXN000098173,1
TXN000098172,1
TXN000098171,1
TXN000098170,1
TXN000098169,1
TXN000098168,1
TXN000098167,1
TXN000098166,1
TXN000098165,1
TXN000098164,1
TXN000098163,1
TXN000098162,1
TXN000098161,1
TXN000098192,1
TXN000098191,1
TXN000098190,1
TXN000098189,1
TXN000098188,1
TXN000098187,1
TXN000098186,1
TXN000098185,1
TXN000098184,1
TXN000098183,1
TXN000098182,1
TXN000098181,1
TXN000098180,1
TXN000098179,1
TXN000098178,1
TXN000098177,1
TXN000098208,1
TXN000098207,1
TXN000098206,1
TXN000098205,1
TXN000098204,1
TXN000098203,1
TXN000098202,1
TXN000098201,1
TXN000098200,1
TXN000098199,1
TXN000098198,1
TXN000098197,1
TXN000098196,1
TXN000098195,1
TXN000098194,1
TXN000098193,1
TXN000098224,1
TXN000098223,1
TXN000098222,1
TXN000098221,1
TXN000098220,1
TXN000098219,1
TXN000098218,1
TXN000098217,1
TXN000098216,1
TXN000098215,1
TXN000098214,1
TXN000098213,1
TXN000098212,1
TXN000098211,1
TXN000098210,1
TXN000098209,1
TXN000098240,1
TXN000098239,1
TXN000098238,1
TXN000098237,1
TXN000098236,1
TXN000098235,1
TXN000098234,1
TXN000098233,1
TXN000098232,1
TXN000098231,1
TXN000098230,1
TXN000098229,1
TXN000098228,1
TXN000098227,1
TXN000098226,1
TXN000098225,1
TXN000098256,1
TXN000098255,1
TXN000098254,1
TXN000098253,1
TXN000098252,1
TXN000098251,1
TXN000098250,1
TXN000098249,1
TXN000098248,1
TXN000098247,1
TXN000098246,1
TXN000098245,1
TXN000098244,1
TXN000098243,1
TXN000098242,1
TXN000098241,1
TXN000098272,1
TXN000098271,1
TXN000098270,1
TXN000098269,1
TXN000098268,1
TXN000098267,1
TXN000098266,1
TXN000098265,1
TXN000098264,1
TXN000098263,1
TXN000098262,1
TXN000098261,1
TXN000098260,1
TXN000098259,1
TXN000098258,1
TXN000098257,1
TXN000098288,1
TXN000098287,1
TXN000098286,1
TXN000098285,1
TXN000098284,1
TXN000098283,1
TXN000098282,1
TXN000098281,1
TXN000098280,1
TXN000098279,1
TXN000098278,1
TXN000098277,1
TXN000098276,1
TXN000098275,1
TXN000098274,1
TXN000098273,1
TXN000098304,1
TXN000098303,1
TXN000098302,1
TXN000098301,1
TXN000098300,1
TXN000098299,1
TXN000098298,1
TXN000098297,1
TXN000098296,1
TXN000098295,1
TXN000098294,1
TXN000098293,1
TXN000098292,1
TXN000098291,1
TXN000098290,1
TXN000098289,1
TXN000098320,1
TXN000098319,1
TXN000098318,1
TXN000098317,1
TXN000098316,1
TXN000098315,1
TXN000098314,1
TXN000098313,1
TXN000098312,1
TXN000098311,1
TXN000098310,1
TXN000098309,1
TXN000098308,1
TXN000098307,1
TXN000098306,1
TXN000098305,1
TXN000098336,1
TXN000098335,1
TXN000098334,1
TXN000098333,1
TXN000098332,1
TXN000098331,1
TXN000098330,1
TXN000098329,1
TXN000098328,1
TXN000098327,1
TXN000098326,1
TXN000098325,1
TXN000098324,1
TXN000098323,1
TXN000098322,1
TXN000098321,1
TXN000098352,1
TXN000098351,1
TXN000098350,1
TXN000098349,1
TXN000098348,1
TXN000098347,1
TXN000098346,1
TXN000098345,1
TXN000098344,1
TXN000098343,1
TXN000098342,1
TXN000098341,1
TXN000098340,1
TXN000098339,1
TXN000098338,1
TXN000098337,1
TXN000098368,1
TXN000098367,1
TXN000098366,1
TXN000098365,1
TXN000098364,1
TXN000098363,1
TXN000098362,1
TXN000098361,1
TXN000098360,1
TXN000098359,1
TXN000098358,1
TXN000098357,1
TXN000098356,1
TXN000098355,1
TXN000098354,1
TXN000098353,1
TXN000098384,1
TXN000098383,1
TXN000098382,1
TXN000098381,1
TXN000098380,1
TXN000098379,1
TXN000098378,1
TXN000098377,1
TXN000098376,1
TXN000098375,1
TXN000098374,1
TXN000098373,1
TXN000098372,1
TXN000098371,1
TXN000098370,1
TXN000098369,1
TXN000098400,1
TXN000098399,1
TXN000098398,1
TXN000098397,1
TXN000098396,1
TXN000098395,1
TXN000098394,1
TXN000098393,1
TXN000098392,1
TXN000098391,1
TXN000098390,1
TXN000098389,1
TXN000098388,1
TXN000098387,1
TXN000098386,1
TXN000098385,1
TXN000098416,1
TXN000098415,1
TXN000098414,1
TXN000098413,1
TXN000098412,1
TXN000098411,1
TXN000098410,1
TXN000098409,1
TXN000098408,1
TXN000098407,1
TXN000098406,1
TXN000098405,1
TXN000098404,1
TXN000098403,1
TXN000098402,1
TXN000098401,1
TXN000098432,1
TXN000098431,1
TXN000098430,1
TXN000098429,1
TXN000098428,1
TXN000098427,1
TXN000098426,1
TXN000098425,1
TXN000098424,1
TXN000098423,1
TXN000098422,1
TXN000098421,1
TXN000098420,1
TXN000098419,1
TXN000098418,1
TXN000098417,1
TXN000098448,1
TXN000098447,1
TXN000098446,1
TXN000098445,1
TXN000098444,1
TXN000098443,1
TXN000098442,1
TXN000098441,1
TXN000098440,1
TXN000098439,1
TXN000098438,1
TXN000098437,1
TXN000098436,1
TXN000098435,1
TXN000098434,1
TXN000098433,1
TXN000098464,1
TXN000098463,1
TXN000098462,1
TXN000098461,1
TXN000098460,1
TXN000098459,1
TXN000098458,1
TXN000098457,1
TXN000098456,1
TXN000098455,1
TXN000098454,1
TXN000098453,1
TXN000098452,1
TXN000098451,1
TXN000098450,1
TXN000098449,1
TXN000098480,1
TXN000098479,1
TXN000098478,1
TXN000098477,1
TXN000098476,1
TXN000098475,1
TXN000098474,1
TXN000098473,1
TXN000098472,1
TXN000098471,1
TXN000098470,1
TXN000098469,1
TXN000098468,1
TXN000098467,1
TXN000098466,1
TXN000098465,1
TXN000098496,1
TXN000098495,1
TXN000098494,1
TXN000098493,1
TXN000098492,1
TXN000098491,1
TXN000098490,1
TXN000098489,1
TXN000098488,1
TXN000098487,1
TXN000098486,1
TXN000098485,1
TXN000098484,1
TXN000098483,1
TXN000098482,1
TXN000098481,1
TXN000098512,1
TXN000098511,1
TXN000098510,1
TXN000098509,1
TXN000098508,1
TXN000098507,1
TXN000098506,1
TXN000098505,1
TXN000098504,1
TXN000098503,1
TXN000098502,1
TXN000098501,1
TXN000098500,1
TXN000098499,1
TXN000098498,1
TXN000098497,1
TXN000098528,1
TXN000098527,1
TXN000098526,1
TXN000098525,1
TXN000098524,1
TXN000098523,1
TXN000098522,1
TXN000098521,1
TXN000098520,1
TXN000098519,1
TXN000098518,1
TXN000098517,1
TXN000098516,1
TXN000098515,1
TXN000098514,1
TXN000098513,1
TXN000098544,1
TXN000098543,1
TXN000098542,1
TXN000098541,1
TXN000098540,1
TXN000098539,1
TXN000098538,1
TXN000098537,1
TXN000098536,1
TXN000098535,1
TXN000098534,1
TXN000098533,1
TXN000098532,1
TXN000098531,1
TXN000098530,1
TXN000098529,1
TXN000098560,1
TXN000098559,1
TXN000098558,1
TXN000098557,1
TXN000098556,1
TXN000098555,1
TXN000098554,1
TXN000098553,1
TXN000098552,1
TXN000098551,1
TXN000098550,1
TXN000098549,1
TXN000098548,1
TXN000098547,1
TXN000098546,1
TXN000098545,1
TXN000098576,1
TXN000098575,1
TXN000098574,1
TXN000098573,1
TXN000098572,1
TXN000098571,1
TXN000098570,1
TXN000098569,1
TXN000098568,1
TXN000098567,1
TXN000098566,1
TXN000098565,1
TXN000098564,1
TXN000098563,1
TXN000098562,1
TXN000098561,1
TXN000098592,1
TXN000098591,1
TXN000098590,1
TXN000098589,1
TXN000098588,1
TXN000098587,1
TXN000098586,1
TXN000098585,1
TXN000098584,1
TXN000098583,1
TXN000098582,1
TXN000098581,1
TXN000098580,1
TXN000098579,1
TXN000098578,1
TXN000098577,1
TXN000098608,1
TXN000098607,1
TXN000098606,1
TXN000098605,1
TXN000098604,1
TXN000098603,1
TXN000098602,1
TXN000098601,1
TXN000098600,1
TXN000098599,1
TXN000098598,1
TXN000098597,1
TXN000098596,1
TXN000098595,1
TXN000098594,1
TXN000098593,1
TXN000098624,1
TXN000098623,1
TXN000098622,1
TXN000098621,1
TXN000098620,1
TXN000098619,1
TXN000098618,1
TXN000098617,1
TXN000098616,1
TXN000098615,1
TXN000098614,1
TXN000098613,1
TXN000098612,1
TXN000098611,1
TXN000098610,1
TXN000098609,1
TXN000098640,1
TXN000098639,1
TXN000098638,1
TXN000098637,1
TXN000098636,1
TXN000098635,1
TXN000098634,1
TXN000098633,1
TXN000098632,1
TXN000098631,1
TXN000098630,1
TXN000098629,1
TXN000098628,1
TXN000098627,1
TXN000098626,1
TXN000098625,1
TXN000098656,1
TXN000098655,1
TXN000098654,1
TXN000098653,1
TXN000098652,1
TXN000098651,1
TXN000098650,1
TXN000098649,1
TXN000098648,1
TXN000098647,1
TXN000098646,1
TXN000098645,1
TXN000098644,1
TXN000098643,1
TXN000098642,1
TXN000098641,1
TXN000098672,1
TXN000098671,1
TXN000098670,1
TXN000098669,1
TXN000098668,1
TXN000098667,1
TXN000098666,1
TXN000098665,1
TXN000098664,1
TXN000098663,1
TXN000098662,1
TXN000098661,1
TXN000098660,1
TXN000098659,1
TXN000098658,1
TXN000098657,1
TXN000098688,1
TXN000098687,1
TXN000098686,1
TXN000098685,1
TXN000098684,1
TXN000098683,1
TXN000098682,1
TXN000098681,1
TXN000098680,1
TXN000098679,1
TXN000098678,1
TXN000098677,1
TXN000098676,1
TXN000098675,1
TXN000098674,1
TXN000098673,1
TXN000098704,1
TXN000098703,1
TXN000098702,1
TXN000098701,1
TXN000098700,1
TXN000098699,1
TXN000098698,1
TXN000098697,1
TXN000098696,1
TXN000098695,1
TXN000098694,1
TXN000098693,1
TXN000098692,1
TXN000098691,1
TXN000098690,1
TXN000098689,1
TXN000098720,1
TXN000098719,1
TXN000098718,1
TXN000098717,1
TXN000098716,1
TXN000098715,1
TXN000098714,1
TXN000098713,1
TXN000098712,1
TXN000098711,1
TXN000098710,1
TXN000098709,1
TXN000098708,1
TXN000098707,1
TXN000098706,1
TXN000098705,1
TXN000098736,1
TXN000098735,1
TXN000098734,1
TXN000098733,1
TXN000098732,1
TXN000098731,1
TXN000098730,1
TXN000098729,1
TXN000098728,1
TXN000098727,1
TXN000098726,1
TXN000098725,1
TXN000098724,1
TXN000098723,1
TXN000098722,1
TXN000098721,1
TXN000098752,1
TXN000098751,1
TXN000098750,1
TXN000098749,1
TXN000098748,1
TXN000098747,1
TXN000098746,1
TXN000098745,1
TXN000098744,1
TXN000098743,1
TXN000098742,1
TXN000098741,1
TXN000098740,1
TXN000098739,1
TXN000098738,1
TXN000098737,1
TXN000098768,1
TXN000098767,1
TXN000098766,1
TXN000098765,1
TXN000098764,1
TXN000098763,1
TXN000098762,1
TXN000098761,1
TXN000098760,1
TXN000098759,1
TXN000098758,1
TXN000098757,1
TXN000098756,1
TXN000098755,1
TXN000098754,1
TXN000098753,1
TXN000098784,1
TXN000098783,1
TXN000098782,1
TXN000098781,1
TXN000098780,1
TXN000098779,1
TXN000098778,1
TXN000098777,1
TXN000098776,1
TXN000098775,1
TXN000098774,1
TXN000098773,1
TXN000098772,1
TXN000098771,1
TXN000098770,1
TXN000098769,1
TXN000098800,1
TXN000098799,1
TXN000098798,1
TXN000098797,1
TXN000098796,1
TXN000098795,1
TXN000098794,1
TXN000098793,1
TXN000098792,1
TXN000098791,1
TXN000098790,1
TXN000098789,1
TXN000098788,1
TXN000098787,1
TXN000098786,1
TXN000098785,1
TXN000098816,1
TXN000098815,1
TXN000098814,1
TXN000098813,1
TXN000098812,1
TXN000098811,1
TXN000098810,1
TXN000098809,1
TXN000098808,1
TXN000098807,1
TXN000098806,1
TXN000098805,1
TXN000098804,1
TXN000098803,1
TXN000098802,1
TXN000098801,1
TXN000098832,1
TXN000098831,1
TXN000098830,1
TXN000098829,1
TXN000098828,1
TXN000098827,1
TXN000098826,1
TXN000098825,1
TXN000098824,1
TXN000098823,1
TXN000098822,1
TXN000098821,1
TXN000098820,1
TXN000098819,1
TXN000098818,1
TXN000098817,1
TXN000098848,1
TXN000098847,1
TXN000098846,1
TXN000098845,1
TXN000098844,1
TXN000098843,1
TXN000098842,1
TXN000098841,1
TXN000098840,1
TXN000098839,1
TXN000098838,1
TXN000098837,1
TXN000098836,1
TXN000098835,1
TXN000098834,1
TXN000098833,1
TXN000098864,1
TXN000098863,1
TXN000098862,1
TXN000098861,1
TXN000098860,1
TXN000098859,1
TXN000098858,1
TXN000098857,1
TXN000098856,1
TXN000098855,1
TXN000098854,1
TXN000098853,1
TXN000098852,1
TXN000098851,1
TXN000098850,1
TXN000098849,1
TXN000098880,1
TXN000098879,1
TXN000098878,1
TXN000098877,1
TXN000098876,1
TXN000098875,1
TXN000098874,1
TXN000098873,1
TXN000098872,1
TXN000098871,1
TXN000098870,1
TXN000098869,1
TXN000098868,1
TXN000098867,1
TXN000098866,1
TXN000098865,1
TXN000098896,1
TXN000098895,1
TXN000098894,1
TXN000098893,1
TXN000098892,1
TXN000098891,1
TXN000098890,1
TXN000098889,1
TXN000098888,1
TXN000098887,1
TXN000098886,1
TXN000098885,1
TXN000098884,1
TXN000098883,1
TXN000098882,1
TXN000098881,1
TXN000098912,1
TXN000098911,1
TXN000098910,1
TXN000098909,1
TXN000098908,1
TXN000098907,1
TXN000098906,1
TXN000098905,1
TXN000098904,1
TXN000098903,1
TXN000098902,1
TXN000098901,1
TXN000098900,1
TXN000098899,1
TXN000098898,1
TXN000098897,1
TXN000098928,1
TXN000098927,1
TXN000098926,1
TXN000098925,1
TXN000098924,1
TXN000098923,1
TXN000098922,1
TXN000098921,1
TXN000098920,1
TXN000098919,1
TXN000098918,1
TXN000098917,1
TXN000098916,1
TXN000098915,1
TXN000098914,1
TXN000098913,1
TXN000098944,1
TXN000098943,1
TXN000098942,1
TXN000098941,1
TXN000098940,1
TXN000098939,1
TXN000098938,1
TXN000098937,1
TXN000098936,1
TXN000098935,1
TXN000098934,1
TXN000098933,1
TXN000098932,1
TXN000098931,1
TXN000098930,1
TXN000098929,1
TXN000098960,1
TXN000098959,1
TXN000098958,1
TXN000098957,1
TXN000098956,1
TXN000098955,1
TXN000098954,1
TXN000098953,1
TXN000098952,1
TXN000098951,1
TXN000098950,1
TXN000098949,1
TXN000098948,1
TXN000098947,1
TXN000098946,1
TXN000098945,1
TXN000098976,1
TXN000098975,1
TXN000098974,1
TXN000098973,1
TXN000098972,1
TXN000098971,1
TXN000098970,1
TXN000098969,1
TXN000098968,1
TXN000098967,1
TXN000098966,1
TXN000098965,1
TXN000098964,1
TXN000098963,1
TXN000098962,1
TXN000098961,1
TXN000098992,1
TXN000098991,1
TXN000098990,1
TXN000098989,1
TXN000098988,1
TXN000098987,1
TXN000098986,1
TXN000098985,1
TXN000098984,1
TXN000098983,1
TXN000098982,1
TXN000098981,1
TXN000098980,1
TXN000098979,1
TXN000098978,1
TXN000098977,1
TXN000099008,1
TXN000099007,1
TXN000099006,1
TXN000099005,1
TXN000099004,1
TXN000099003,1
TXN000099002,1
TXN000099001,1
TXN000099000,1
TXN000098999,1
TXN000098998,1
TXN000098997,1
TXN000098996,1
TXN000098995,1
TXN000098994,1
TXN000098993,1
TXN000099024,1
TXN000099023,1
TXN000099022,1
TXN000099021,1
TXN000099020,1
TXN000099019,1
TXN000099018,1
TXN000099017,1
TXN000099016,1
TXN000099015,1
TXN000099014,1
TXN000099013,1
TXN000099012,1
