customer_id,count
CUST002592,9
CUST027847,9
CUST017987,9
CUST001284,9
CUST008005,9
CUST023953,9
CUST052143,9
CUST027447,9
CUST022767,9
CUST045436,9
CUST019397,9
CUST060941,9
CUST006422,9
CUST041856,9
CUST072517,9
CUST018059,9
CUST040719,9
CUST027140,9
CUST048782,9
CUST020810,9
CUST000186,9
CUST053933,9
CUST075349,9
CUST066761,9
CUST055923,9
CUST007448,9
CUST004896,9
CUST059380,9
CUST038068,9
CUST041586,9
CUST064978,9
CUST025170,9
CUST071039,9
CUST010769,9
CUST076936,9
CUST006722,9
CUST041158,9
CUST010527,9
CUST053510,9
CUST003218,9
CUST025464,9
CUST037686,9
CUST011139,9
CUST016921,9
CUST015675,9
CUST037257,9
CUST011872,9
CUST028180,9
CUST001602,9
CUST078214,9
CUST039923,9
CUST046480,9
CUST075104,9
CUST025033,9
CUST057236,9
CUST029735,9
CUST020610,9
CUST059190,9
CUST064773,9
CUST042669,9
CUST032904,9
CUST071908,9
CUST037385,9
CUST074976,9
CUST007228,9
CUST041418,9
CUST026161,9
CUST059470,9
CUST007422,9
CUST064485,9
CUST029372,9
CUST064998,9
CUST076330,9
CUST039533,9
CUST059202,9
CUST035703,9
CUST017086,9
CUST034504,9
CUST058577,9
CUST078728,9
CUST049410,9
CUST060964,9
CUST016465,9
CUST003245,9
CUST034002,9
CUST025499,9
CUST008897,9
CUST028139,9
CUST076296,9
CUST009097,9
CUST028429,9
CUST046858,9
CUST023359,9
CUST017154,9
CUST070793,9
CUST008568,9
CUST059766,9
CUST009504,9
CUST016906,9
CUST076972,9
CUST021501,9
CUST054879,9
CUST042930,9
CUST042079,9
CUST039057,9
CUST026615,9
CUST064029,9
CUST054734,9
CUST002356,9
CUST078157,9
CUST078054,9
CUST071747,9
CUST076204,9
CUST027656,9
CUST016007,9
CUST064028,9
CUST030112,9
CUST069655,9
CUST053421,9
CUST019097,9
CUST050332,9
CUST054824,9
CUST023313,9
CUST014245,9
CUST032372,9
CUST044024,9
CUST027606,9
CUST002782,9
CUST070018,9
CUST070640,9
CUST068097,9
CUST006549,9
CUST000164,9
CUST073617,9
CUST020065,9
CUST041425,9
CUST009636,9
CUST010635,9
CUST004799,9
CUST026036,9
CUST039461,9
CUST050523,9
CUST014061,9
CUST012474,9
CUST060116,9
CUST023931,9
CUST023473,9
CUST063203,9
CUST064047,9
CUST017863,9
CUST048168,9
CUST062715,9
CUST036022,9
CUST072023,9
CUST061611,9
CUST008612,9
CUST066969,9
CUST030117,9
CUST040993,9
CUST023117,9
CUST004427,9
CUST044228,9
CUST062151,9
CUST011309,9
CUST043238,9
CUST077764,9
CUST033871,9
CUST011909,9
CUST061216,9
CUST055836,9
CUST002452,9
CUST046474,9
CUST071678,9
CUST036082,9
CUST005940,9
CUST020222,9
CUST032353,9
CUST027492,9
CUST025889,9
CUST015936,9
CUST044839,9
CUST064806,9
CUST005843,9
CUST069016,9
CUST069209,9
CUST027432,9
CUST058162,9
CUST035206,9
CUST041628,9
CUST049850,9
CUST032403,9
CUST004601,9
CUST071855,9
CUST026380,9
CUST012921,9
CUST032438,9
CUST017509,9
CUST055124,9
CUST042206,9
CUST078861,9
CUST032229,9
CUST007839,9
CUST027365,9
CUST003575,9
CUST026655,9
CUST075282,9
CUST009530,9
CUST027748,9
CUST023555,9
CUST033003,9
CUST073017,9
CUST044770,9
CUST065216,9
CUST007562,9
CUST013571,9
CUST063815,9
CUST073964,9
CUST043799,9
CUST074602,9
CUST050575,9
CUST021018,9
CUST009865,9
CUST028289,9
CUST006221,9
CUST021471,9
CUST049923,9
CUST042874,9
CUST048424,9
CUST009263,9
CUST018633,9
CUST022319,9
CUST045476,9
CUST049877,9
CUST060143,9
CUST066458,9
CUST035518,9
CUST013157,9
CUST037243,9
CUST025712,9
CUST042693,9
CUST065459,9
CUST007215,9
CUST028705,9
CUST066669,9
CUST026537,9
CUST016193,9
CUST018430,9
CUST033865,9
CUST046118,9
CUST034065,9
CUST014123,9
CUST077710,9
CUST055746,9
CUST071151,9
CUST036192,9
CUST010212,9
CUST063070,9
CUST061830,9
CUST077961,9
CUST047192,9
CUST024533,9
CUST078945,9
CUST067183,9
CUST005723,9
CUST002439,9
CUST040696,9
CUST037627,9
CUST020314,9
CUST063812,9
CUST045806,9
CUST005729,9
CUST009257,9
CUST078868,9
CUST007718,9
CUST043362,9
CUST037714,9
CUST015650,9
CUST056072,9
CUST066678,9
CUST051650,9
CUST010059,9
CUST017155,9
CUST077314,9
CUST048439,9
CUST001269,9
CUST078489,9
CUST074965,9
CUST006104,9
CUST041597,9
CUST040001,9
CUST039759,9
CUST055702,9
CUST014680,9
CUST048264,9
CUST039333,9
CUST021313,9
CUST022436,9
CUST076980,9
CUST073645,9
CUST011121,9
CUST042418,9
CUST078278,9
CUST070189,9
CUST072128,9
CUST077363,9
CUST053162,9
CUST010512,9
CUST071405,9
CUST052894,9
CUST014744,9
CUST042130,9
CUST031260,9
CUST030796,9
CUST071983,9
CUST008771,9
CUST062825,9
CUST076085,9
CUST053425,9
CUST026513,9
CUST032700,9
CUST006169,9
CUST068337,9
CUST022798,9
CUST071345,9
CUST048624,9
CUST034675,9
CUST017529,9
CUST016725,9
CUST042263,9
CUST003829,9
CUST024123,9
CUST005464,9
CUST010268,9
CUST049335,9
CUST073689,9
CUST015406,9
CUST078280,9
CUST037384,9
CUST062956,9
CUST045484,9
CUST059400,9
CUST073852,9
CUST008606,9
CUST052528,9
CUST068773,9
CUST051920,9
CUST027104,9
CUST025281,9
CUST022314,9
CUST049848,9
CUST031001,9
CUST077843,9
CUST066625,9
CUST057104,9
CUST021282,9
CUST048512,9
CUST055619,9
CUST008037,9
CUST017405,9
CUST069725,9
CUST041395,9
CUST049875,9
CUST028221,9
CUST074086,9
CUST028694,9
CUST063672,9
CUST067800,9
CUST022174,9
CUST007191,9
CUST025236,9
CUST044489,9
CUST051903,9
CUST008017,9
CUST053411,9
CUST051335,9
CUST023174,9
CUST006345,9
CUST035608,9
CUST011409,9
CUST011753,9
CUST006029,9
CUST064292,9
CUST021602,9
CUST070394,9
CUST043950,9
CUST063923,9
CUST020704,9
CUST038976,9
CUST019596,9
CUST055646,9
CUST029273,9
CUST010479,9
CUST026087,9
CUST055518,9
CUST029690,9
CUST052063,9
CUST022575,9
CUST078406,9
CUST015222,9
CUST062155,9
CUST054715,9
CUST025222,9
CUST004722,9
CUST005597,9
CUST031572,9
CUST044675,9
CUST058872,9
CUST024715,9
CUST061825,9
CUST011026,9
CUST012684,9
CUST065840,9
CUST016168,9
CUST032545,9
CUST046010,9
CUST030216,9
CUST039294,9
CUST074823,9
CUST044789,9
CUST051249,9
CUST000998,9
CUST061257,9
CUST044113,9
CUST013867,9
CUST066730,9
CUST002109,9
CUST045168,9
CUST073589,9
CUST024221,9
CUST018415,9
CUST036821,9
CUST034020,9
CUST020602,9
CUST046816,9
CUST018677,9
CUST022392,9
CUST015832,9
CUST023402,9
CUST024854,9
CUST001440,9
CUST055655,9
CUST055382,9
CUST020642,9
CUST069410,9
CUST016866,9
CUST070092,9
CUST057451,9
CUST012756,9
CUST034382,9
CUST065874,9
CUST061522,9
CUST054545,9
CUST035775,9
CUST064861,9
CUST070272,9
CUST007898,9
CUST045799,9
CUST019798,9
CUST048796,9
CUST041401,9
CUST079473,9
CUST042030,9
CUST027388,9
CUST007524,9
CUST055966,9
CUST010974,9
CUST038315,9
CUST021495,9
CUST068592,9
CUST011529,9
CUST015151,9
CUST001757,9
CUST050552,9
CUST014747,9
CUST053252,9
CUST027758,9
CUST060156,9
CUST009400,9
CUST027658,9
CUST030384,9
CUST055017,9
CUST028001,9
CUST031511,9
CUST020515,9
CUST020655,9
CUST012077,9
CUST071592,9
CUST011219,9
CUST000387,9
CUST050127,9
CUST068946,9
CUST056415,9
CUST054817,9
CUST010403,9
CUST040598,9
CUST073634,9
CUST029049,9
CUST056233,9
CUST038547,9
CUST011940,9
CUST045709,9
CUST077124,9
CUST002621,9
CUST031569,9
CUST066102,9
CUST042322,9
CUST019057,9
CUST018048,9
CUST065533,9
CUST008585,9
CUST009417,9
CUST014261,9
CUST065140,9
CUST037322,9
CUST053352,9
CUST077067,9
CUST016912,9
CUST040078,9
CUST036944,9
CUST075352,9
CUST003771,9
CUST042866,9
CUST053812,9
CUST043745,9
CUST021510,9
CUST051898,9
CUST029300,9
CUST004020,9
CUST006561,9
CUST033698,9
CUST061757,9
CUST019421,9
CUST027704,9
CUST033828,9
CUST016143,9
CUST075258,9
CUST053818,9
CUST072233,9
CUST005191,9
CUST070200,9
CUST008540,9
CUST018395,9
CUST061456,9
CUST062183,9
CUST042250,9
CUST067215,9
CUST075604,9
CUST079361,9
CUST057176,9
CUST045616,9
CUST031352,9
CUST077702,9
CUST062624,9
CUST015468,9
CUST014856,9
CUST036170,9
CUST019570,9
CUST078630,9
CUST066325,9
CUST037117,9
CUST034955,9
CUST026163,9
CUST066559,9
CUST074293,9
CUST064667,9
CUST072718,9
CUST043526,9
CUST043398,9
CUST037910,9
CUST036213,9
CUST018142,9
CUST011664,9
CUST049614,9
CUST005575,9
CUST004410,9
CUST079469,9
CUST024648,9
CUST077515,9
CUST029378,9
CUST042734,9
CUST077401,9
CUST013878,9
CUST055284,9
CUST015776,9
CUST057806,9
CUST036661,9
CUST003633,9
CUST061780,9
CUST028523,9
CUST024004,9
CUST055736,9
CUST064211,9
CUST012122,9
CUST071911,9
CUST020432,9
CUST029428,9
CUST063295,9
CUST028798,9
CUST005896,9
CUST015929,9
CUST054480,9
CUST049617,9
CUST043357,9
CUST027033,9
CUST072198,9
CUST059861,9
CUST062364,9
CUST016694,9
CUST073536,9
CUST042841,9
CUST001380,9
CUST072868,9
CUST012121,9
CUST002854,9
CUST055905,9
CUST001196,9
CUST021687,9
CUST067552,9
CUST029584,9
CUST052552,9
CUST076287,9
CUST059720,9
CUST061265,9
CUST038637,9
CUST009231,9
CUST055873,9
CUST055780,9
CUST077113,9
CUST078895,9
CUST009617,9
CUST069929,9
CUST019417,9
CUST055674,9
CUST012662,9
CUST035234,9
CUST052800,9
CUST026426,9
CUST054082,9
CUST068712,9
CUST009426,9
CUST073747,9
CUST068296,9
CUST016092,9
CUST006792,9
CUST047929,9
CUST009968,9
CUST028877,9
CUST057428,9
CUST003347,9
CUST005350,9
CUST057798,9
CUST036081,9
CUST030747,9
CUST068188,9
CUST035646,9
CUST069620,9
CUST060646,9
CUST017324,9
CUST040795,9
CUST012184,9
CUST002556,9
CUST037212,9
CUST061010,9
CUST023950,9
CUST030777,9
CUST060011,9
CUST022489,9
CUST054741,9
CUST063084,9
CUST046104,9
CUST006278,9
CUST046799,9
CUST061861,9
CUST032176,9
CUST056251,9
CUST077923,9
CUST015291,9
CUST033388,9
CUST029159,9
CUST018908,9
CUST067471,9
CUST058151,9
CUST031590,9
CUST079479,9
CUST066698,9
CUST051802,9
CUST019200,9
CUST018678,9
CUST055256,9
CUST031458,9
CUST040742,9
CUST007471,9
CUST028879,9
CUST073787,9
CUST044654,9
CUST046767,9
CUST047114,9
CUST049924,9
CUST015053,9
CUST010061,9
CUST017275,9
CUST070259,9
CUST050522,9
CUST028288,9
CUST039427,9
CUST054334,9
CUST001925,9
CUST069838,9
CUST039052,9
CUST078972,9
CUST022321,9
CUST049273,9
CUST011112,9
CUST025773,9
CUST039698,9
CUST013464,9
CUST078344,9
CUST052116,9
CUST046577,9
CUST077258,9
CUST024152,9
CUST039354,9
CUST022579,9
CUST037133,9
CUST077431,9
CUST052108,9
CUST074969,9
CUST074388,9
CUST055599,9
CUST073974,9
CUST021447,9
CUST005240,9
CUST062599,9
CUST011921,9
CUST009229,9
CUST032275,9
CUST021989,9
CUST005675,9
CUST044292,9
CUST033616,9
CUST071327,9
CUST001627,9
CUST026326,9
CUST048283,9
CUST043372,9
CUST026998,9
CUST019155,9
CUST062072,9
CUST021425,9
CUST033371,9
CUST049955,9
CUST025715,9
CUST045381,9
CUST052105,9
CUST075707,9
CUST041336,9
CUST031160,9
CUST068450,9
CUST040319,9
CUST016293,9
CUST058500,9
CUST059695,9
CUST016925,9
CUST021519,9
CUST019324,9
CUST002420,9
CUST063870,9
CUST057561,9
CUST055548,9
CUST041301,9
CUST038058,9
CUST058807,9
CUST075011,9
CUST050356,9
CUST039808,9
CUST046105,9
CUST012942,9
CUST056407,9
CUST013455,9
CUST074091,9
CUST071161,9
CUST022100,9
CUST040643,9
CUST069001,9
CUST065425,9
CUST025817,9
CUST052803,9
CUST010600,9
CUST051673,9
CUST051408,9
CUST065278,9
CUST038032,9
CUST020479,9
CUST070010,9
CUST029755,9
CUST068961,9
CUST017943,9
CUST037181,9
CUST073439,9
CUST070180,9
CUST076453,9
CUST042680,9
CUST066268,9
CUST055477,9
CUST031997,9
CUST076055,9
CUST039942,9
CUST004262,9
CUST046554,9
CUST003749,9
CUST074035,9
CUST008508,9
CUST020505,9
CUST009760,9
CUST042465,9
CUST049758,9
CUST000016,9
CUST060033,9
CUST021943,9
CUST049985,9
CUST034263,9
CUST036136,9
CUST061143,9
CUST071940,9
CUST018527,9
CUST019978,9
CUST018595,9
CUST019727,9
CUST026120,9
CUST041680,9
CUST068772,9
CUST056242,9
CUST030286,9
CUST070211,9
CUST026599,9
CUST019925,9
CUST044473,9
CUST004500,9
CUST074284,9
CUST050666,9
CUST037657,9
CUST031369,9
CUST034513,9
CUST025855,9
CUST016998,9
CUST063227,9
CUST048808,9
CUST016572,9
CUST019143,9
CUST008626,9
CUST046997,9
CUST075676,9
CUST037146,9
CUST063292,9
CUST061924,9
CUST061345,9
CUST019477,9
CUST047148,9
CUST064974,9
CUST017501,9
CUST049998,9
CUST013407,9
CUST017670,9
CUST001844,9
CUST054400,9
CUST046844,9
CUST035344,9
CUST040725,9
CUST071201,9
CUST037998,9
CUST039024,9
CUST022116,9
CUST079600,9
CUST015740,9
CUST014589,9
CUST042646,9
CUST060714,9
CUST056228,9
CUST029363,9
CUST029987,9
CUST060288,9
CUST055201,9
CUST067062,9
CUST013834,9
CUST036356,9
CUST053085,9
CUST017334,9
CUST074192,9
CUST064792,9
CUST004009,9
CUST004762,9
CUST030566,9
CUST027074,9
CUST030541,9
CUST072667,9
CUST053547,9
CUST007549,9
CUST000297,9
CUST051668,9
CUST007638,9
CUST000494,9
CUST010808,9
CUST009047,9
CUST006766,9
CUST036788,9
CUST020109,9
CUST013734,9
CUST054472,9
CUST053740,9
CUST041553,9
CUST066921,9
CUST027739,9
CUST021947,9
CUST050111,9
CUST005753,9
CUST073696,9
CUST039143,9
CUST028411,9
CUST018180,9
CUST022822,9
CUST075693,9
CUST035320,9
CUST037336,9
CUST004523,9
CUST021008,9
CUST060655,9
CUST031100,9
CUST072591,9
CUST065268,9
CUST055964,9
CUST077735,9
CUST062581,9
CUST032665,9
CUST017810,9
CUST044922,9
CUST066918,9
CUST017546,9
CUST068686,9
CUST001169,9
CUST045125,9
CUST056106,9
CUST050698,9
CUST017033,9
CUST016646,9
CUST055373,9
CUST013383,9
CUST026220,9
CUST004133,9
CUST023796,9
CUST011481,9
CUST063222,9
CUST038786,9
CUST006474,9
CUST031626,9
CUST066009,9
CUST004682,9
CUST046331,9
CUST020512,9
CUST070586,9
CUST046901,9
CUST030226,9
CUST003774,9
CUST003007,9
CUST003045,9
CUST041599,9
CUST011222,9
CUST013570,9
CUST071559,9
CUST072393,9
CUST031669,9
CUST039149,9
CUST035451,9
CUST027570,9
CUST032153,9
CUST036623,9
CUST027960,9
CUST048354,9
CUST020552,9
CUST079558,9
CUST035417,9
CUST065418,9
CUST003344,9
CUST028482,9
CUST015170,9
CUST057043,9
CUST053223,9
CUST066405,9
CUST018410,9
CUST030633,9
CUST058536,9
CUST013987,9
CUST030413,9
CUST001909,9
CUST077096,9
CUST034362,9
CUST057837,9
CUST062498,9
CUST045544,9
CUST020057,9
CUST052237,9
CUST036714,9
CUST073283,9
CUST053998,9
CUST024625,9
CUST017409,9
CUST027305,9
CUST035269,9
CUST025564,9
CUST074357,9
CUST037851,9
CUST006386,9
CUST020806,9
CUST007533,9
CUST038922,9
CUST076051,9
CUST015124,9
CUST025617,9
CUST011183,9
CUST062014,9
CUST056956,9
CUST022206,9
CUST019160,9
CUST008721,9
CUST021121,9
CUST019791,9
CUST050072,9
CUST043201,9
CUST017930,9
CUST035372,9
CUST001321,9
CUST055333,9
CUST066088,9
CUST071388,9
CUST017431,9
CUST066215,9
CUST021412,9
CUST052222,9
CUST024010,9
CUST013181,9
CUST029662,9
CUST043291,9
CUST038806,9
CUST029554,9
CUST058601,9
CUST058952,9
CUST015649,9
CUST052272,9
CUST006465,9
CUST002896,9
CUST049738,9
CUST011963,9
CUST067692,9
CUST036477,9
CUST005270,9
CUST008321,9
CUST058566,9
CUST076897,9
CUST021303,9
CUST005530,9
CUST038107,9
CUST027095,9
CUST008998,9
CUST004322,9
CUST023761,9
CUST014272,9
CUST032781,9
CUST056960,9
CUST051043,9
CUST055740,9
CUST048640,9
CUST020999,9
CUST023534,9
CUST012186,9
CUST032168,9
CUST026082,9
CUST027026,9
CUST015480,9
CUST023660,9
CUST027351,9
CUST049113,9
CUST079336,9
CUST076956,9
CUST024936,9
CUST030341,9
CUST009638,9
CUST023489,9
CUST020765,9
CUST011524,9
CUST068690,9
CUST008390,9
CUST023089,9
CUST074808,9
CUST072105,9
CUST033687,9
CUST063262,9
CUST036548,9
CUST076203,9
CUST006614,9
CUST068813,9
CUST067947,9
CUST062895,9
CUST070168,9
CUST044463,9
CUST078462,9
CUST031281,9
CUST058867,9
CUST063546,9
CUST070457,9
CUST036154,9
CUST076412,9
CUST008739,9
CUST049770,9
CUST043966,9
CUST020225,9
CUST041976,9
CUST003204,9
CUST060242,9
CUST002245,9
CUST049801,9
CUST018372,9
CUST039564,9
CUST002568,9
CUST001675,9
CUST058096,9
CUST043774,9
CUST058466,9
CUST041338,9
CUST077332,9
CUST078873,9
CUST033369,9
CUST016454,9
CUST056334,9
CUST020450,9
CUST048571,9
CUST046098,9
CUST015155,9
CUST079924,9
CUST067964,9
CUST064017,9
CUST034566,9
CUST075070,9
CUST023601,9
CUST039727,9
CUST046628,9
CUST064166,9
CUST067389,9
CUST019386,9
CUST058178,9
CUST057197,9
CUST078930,9
CUST078109,9
CUST023890,9
CUST054676,9
CUST032364,9
CUST047692,9
CUST069952,9
CUST070727,9
CUST052332,9
CUST003229,9
CUST004583,9
CUST079184,9
CUST068547,9
CUST071092,9
CUST025740,9
CUST015117,9
CUST072604,9
CUST010177,9
CUST007490,9
CUST032356,9
CUST068368,9
CUST062152,9
CUST065842,9
CUST036930,9
CUST066321,9
CUST016221,9
CUST025802,9
CUST004382,9
CUST066253,9
CUST030783,9
CUST017078,9
CUST064281,9
CUST021578,9
CUST077807,9
CUST013778,9
CUST015060,9
CUST019936,9
CUST007491,9
CUST058646,9
CUST029673,9
CUST028907,9
CUST039182,9
CUST079576,9
CUST000705,9
CUST010684,9
CUST079742,9
CUST078649,9
CUST072992,9
CUST044788,9
CUST078859,9
CUST019277,9
CUST051886,9
CUST036487,9
CUST009931,9
CUST050223,9
CUST041965,9
CUST017323,9
CUST000728,9
CUST021360,9
CUST079623,9
CUST024977,9
CUST041278,9
CUST007527,9
CUST065213,9
CUST059818,9
CUST011468,9
CUST023536,9
CUST043382,9
CUST071622,9
CUST067157,9
CUST003436,9
CUST036720,9
CUST009720,9
CUST039030,9
CUST019015,9
CUST074633,9
CUST056248,9
CUST017230,9
CUST073810,9
CUST058437,9
CUST032377,9
CUST049626,9
CUST025758,9
CUST001314,9
CUST059454,9
CUST059625,9
CUST030029,9
CUST062575,9
CUST062907,9
CUST072049,9
CUST011144,9
CUST061751,9
CUST062673,9
CUST014430,9
CUST033070,9
CUST057379,9
CUST027598,9
CUST050256,9
CUST023333,9
CUST015765,9
CUST037831,9
CUST015211,9
CUST061915,9
CUST069894,9
CUST054146,9
CUST061294,9
CUST031277,9
CUST068516,9
CUST003812,9
CUST013124,9
CUST002292,9
CUST055917,9
CUST033838,9
CUST048878,9
CUST001103,9
CUST032636,9
CUST070383,9
CUST052880,9
CUST052834,9
CUST008537,9
CUST058454,9
CUST071974,9
CUST017128,9
CUST014693,9
CUST032746,9
CUST045118,9
CUST009676,9
CUST052773,9
CUST071018,9
CUST038033,9
CUST017904,9
CUST006585,9
CUST019788,9
CUST020983,9
CUST036539,9
CUST018609,9
CUST004135,9
CUST039602,9
CUST006103,9
CUST045292,9
CUST075387,9
CUST010493,9
CUST054241,9
CUST078001,9
CUST022839,9
CUST076795,9
CUST022389,9
CUST017975,9
CUST003986,9
CUST014592,9
CUST043723,9
CUST044136,9
CUST012700,9
CUST068895,9
CUST030195,9
CUST073848,9
CUST008817,9
CUST060232,9
CUST049435,9
CUST078973,9
CUST069207,9
CUST045718,9
CUST071980,9
CUST008164,9
CUST056059,9
CUST058250,9
CUST076831,9
CUST070310,9
CUST070544,9
CUST059181,9
CUST079539,9
CUST058850,9
CUST062399,9
CUST018052,9
CUST065141,9
CUST040734,9
CUST058960,9
CUST055014,9
CUST009712,9
CUST010932,9
CUST047456,9
CUST021577,9
CUST050000,9
CUST010708,9
CUST018643,9
CUST015583,9
CUST008309,9
CUST028433,9
CUST024065,9
CUST031820,9
CUST034053,9
CUST035573,9
CUST054236,9
CUST003053,9
CUST049151,9
CUST069264,9
CUST079418,9
CUST032218,9
CUST024551,9
CUST027300,9
CUST066061,9
CUST025946,9
CUST052169,9
CUST001533,9
CUST028478,9
CUST009450,9
CUST041231,9
CUST048240,9
CUST054881,9
CUST029686,9
CUST051135,9
CUST058866,9
CUST079097,9
CUST051535,9
CUST058902,9
CUST024364,9
CUST017398,9
CUST071219,9
CUST060747,9
CUST065615,9
CUST040664,9
CUST015792,9
CUST028563,9
CUST006795,9
CUST032926,9
CUST048600,9
CUST006750,9
CUST020609,9
CUST029165,9
CUST003207,9
CUST059558,9
CUST001621,9
CUST001907,9
CUST022219,9
CUST079037,9
CUST019158,9
CUST019614,9
CUST005189,9
CUST036446,9
CUST008223,9
CUST029826,9
CUST039310,9
CUST006642,9
CUST077708,9
CUST008499,9
CUST015606,9
CUST013276,9
CUST017746,9
CUST028805,9
CUST037535,9
CUST068682,9
CUST024515,9
CUST048271,9
CUST058514,9
CUST026499,9
CUST058705,9
CUST045267,9
CUST023098,9
CUST042757,9
CUST047357,9
CUST061955,9
CUST035935,9
CUST028719,9
CUST058027,9
CUST037194,9
CUST025531,9
CUST046304,9
CUST038219,9
CUST037756,9
CUST070048,9
CUST052922,9
CUST024531,9
CUST003056,9
CUST021576,9
CUST060357,9
CUST007857,9
CUST054692,9
CUST005595,9
CUST006806,9
CUST055762,9
CUST056986,9
CUST056447,9
CUST054757,9
CUST004611,9
CUST020807,9
CUST016412,9
CUST028898,9
CUST031302,9
CUST071653,9
CUST045187,9
CUST079974,9
CUST048842,9
CUST079689,9
CUST027724,9
CUST016083,9
CUST018640,9
CUST045766,9
CUST042482,9
CUST047518,9
CUST017675,9
CUST032982,9
CUST028542,9
CUST048438,9
CUST048724,9
CUST068634,9
CUST047305,9
CUST006571,9
CUST050051,9
CUST046824,9
CUST057493,9
CUST058349,9
CUST031051,9
CUST049241,9
CUST056504,9
CUST044966,9
CUST049466,9
CUST041845,9
CUST017172,9
CUST059322,9
CUST027209,9
CUST044380,9
CUST031490,9
CUST055021,9
CUST021637,9
CUST039311,9
CUST054238,9
CUST067485,9
CUST053332,9
CUST021567,9
CUST028381,9
CUST049482,9
CUST033063,9
CUST022458,9
CUST072709,9
CUST068777,9
CUST064951,9
CUST044274,9
CUST011005,9
CUST026746,9
CUST013785,9
CUST017179,9
CUST009517,9
CUST028260,9
CUST072751,9
CUST030375,9
CUST051398,9
CUST052327,9
CUST063450,9
CUST054988,9
CUST007565,9
CUST024090,9
CUST030268,9
CUST012113,9
CUST004854,9
CUST050139,9
CUST069344,9
CUST012742,9
CUST076219,9
CUST009111,9
CUST067950,9
CUST045029,9
CUST029242,9
CUST039283,9
CUST017702,9
CUST074183,9
CUST029653,9
CUST078268,9
CUST001936,9
CUST016310,9
CUST029630,9
CUST050768,9
CUST061266,9
CUST002767,9
CUST063829,9
CUST031967,9
CUST037574,9
CUST065083,9
CUST005110,9
CUST076962,9
CUST074664,9
CUST037373,9
CUST034649,9
CUST014343,9
CUST070418,9
CUST002984,9
CUST007907,9
CUST074745,9
CUST005052,9
CUST031599,9
CUST036060,9
CUST004709,9
CUST034833,9
CUST015314,9
CUST068245,9
CUST048261,9
CUST019976,9
CUST078132,9
CUST030028,9
CUST008821,9
CUST078820,9
CUST030660,9
CUST075725,9
CUST009217,9
CUST072716,9
CUST056980,9
CUST078302,9
CUST073514,9
CUST027599,9
CUST079027,9
CUST012771,9
CUST063853,9
CUST054062,9
CUST043442,9
CUST056554,9
CUST050073,9
CUST019624,9
CUST061121,9
CUST011564,9
CUST007658,9
CUST000127,9
CUST024822,9
CUST027084,9
CUST070481,9
CUST025121,9
CUST006856,9
CUST040195,9
CUST012988,9
CUST051751,9
CUST046126,9
CUST043409,9
CUST054616,9
CUST045905,9
CUST042012,9
CUST066446,9
CUST054477,9
CUST074667,9
CUST025850,9
CUST062779,9
CUST018500,9
CUST036995,9
CUST025403,9
CUST059130,9
CUST054303,9
CUST053174,9
CUST059053,9
CUST055804,9
CUST048763,9
CUST067688,9
CUST003975,9
CUST057720,9
CUST014571,9
CUST010817,9
CUST008907,9
CUST019064,9
CUST079020,9
CUST001368,9
CUST076645,9
CUST007090,9
CUST045351,9
CUST052300,9
CUST033040,9
CUST028282,9
CUST042535,9
CUST010271,9
CUST075933,9
CUST052537,9
CUST076439,9
CUST000554,9
CUST015689,9
CUST003797,9
CUST060470,9
CUST065047,9
CUST070124,9
CUST025651,9
CUST018649,9
CUST021805,9
CUST057133,9
CUST045379,9
CUST055555,9
CUST068311,9
CUST042632,9
CUST044891,9
CUST069670,9
CUST058959,9
CUST033720,9
CUST039975,9
CUST058863,9
CUST010297,9
CUST062105,9
CUST023179,9
CUST067563,9
CUST018788,9
CUST046539,9
CUST022181,9
CUST067324,9
CUST066082,9
CUST038566,9
CUST040807,9
CUST028405,9
CUST031822,9
CUST051129,9
CUST056920,9
CUST029368,9
CUST047137,9
CUST037600,9
CUST029462,9
CUST010226,9
CUST011553,9
CUST021516,9
CUST078345,9
CUST044812,8
CUST004790,8
CUST010662,8
CUST015705,8
CUST030104,8
CUST068452,8
CUST076259,8
CUST035979,8
CUST048858,8
CUST062934,8
CUST048721,8
CUST025345,8
CUST025082,8
CUST063733,8
CUST017953,8
CUST076726,8
CUST028912,8
CUST027403,8
CUST060853,8
CUST017474,8
CUST077270,8
CUST007572,8
CUST053061,8
CUST047830,8
CUST052872,8
CUST043919,8
CUST006522,8
CUST026348,8
CUST042743,8
CUST076496,8
CUST013646,8
CUST065968,8
CUST014172,8
CUST040257,8
CUST046564,8
CUST047853,8
CUST032929,8
CUST009274,8
CUST075340,8
CUST018804,8
CUST036381,8
CUST079662,8
CUST069151,8
CUST064858,8
CUST060784,8
CUST059143,8
CUST000702,8
CUST048952,8
CUST018524,8
CUST076006,8
CUST060355,8
CUST061803,8
CUST025457,8
CUST001656,8
CUST021262,8
CUST012948,8
CUST014615,8
CUST067177,8
CUST016993,8
CUST076757,8
CUST061558,8
CUST047474,8
CUST055866,8
CUST020828,8
CUST023640,8
CUST030658,8
CUST005163,8
CUST012253,8
CUST004179,8
CUST048961,8
CUST027406,8
CUST079156,8
CUST074791,8
CUST025921,8
CUST072505,8
CUST047617,8
CUST010595,8
CUST023925,8
CUST039244,8
CUST044778,8
CUST053045,8
CUST070850,8
CUST049569,8
CUST027097,8
CUST010459,8
CUST039517,8
CUST075841,8
CUST079718,8
CUST066055,8
CUST019231,8
